query_id,method,candidate_id,rank,score
EK07,bm25,34156-8_chunk_000085,1,1.00000000
EK07,bm25,19724-8_chunk_000114,2,0.50000000
EK07,bm25,56111-0_chunk_000026,3,0.33333333
EK07,bm25,33683-8_chunk_000022,4,0.25000000
EK07,bm25,64662-0_chunk_000187,5,0.20000000
EK07,bm25,21820-8_chunk_000001,6,0.16666667
EK07,bm25,48728-0_chunk_000121,7,0.14285714
EK07,bm25,49504-0_chunk_000070,8,0.12500000
EK07,bm25,64187-0_chunk_000395,9,0.11111111
EK07,bm25,64187-0_chunk_000458,10,0.10000000
EK07,bm25,26995-0_chunk_000061,11,0.09090909
EK07,bm25,64187-0_chunk_000523,12,0.08333333
EK07,bm25,40058-8_chunk_000224,13,0.07692308
EK07,bm25,37781-8_chunk_000213,14,0.07142857
EK07,bm25,61829-0_chunk_000092,15,0.06666667
EK07,bm25,37781-8_chunk_000165,16,0.06250000
EK07,bm25,37781-8_chunk_000160,17,0.05882353
EK07,bm25,37286-8_chunk_000100,18,0.05555556
EK07,bm25,13295-8_chunk_000081,19,0.05263158
EK07,bm25,60256-0_chunk_000007,20,0.05000000
EK08,bm25,12051-8_chunk_000119,1,1.00000000
EK08,bm25,57984-0_chunk_000018,2,0.50000000
EK08,bm25,61184-0_chunk_000370,3,0.33333333
EK08,bm25,47463-0_chunk_000312,4,0.25000000
EK08,bm25,37669-8_chunk_000229,5,0.20000000
EK08,bm25,41227-0_chunk_000349,6,0.16666667
EK08,bm25,61184-0_chunk_000057,7,0.14285714
EK08,bm25,34802-8_chunk_000092,8,0.12500000
EK08,bm25,38961-8_chunk_000415,9,0.11111111
EK08,bm25,20057-8_chunk_000002,10,0.10000000
EK08,bm25,19968-8_chunk_000132,11,0.09090909
EK08,bm25,1400-0_chunk_000468,12,0.08333333
EK08,bm25,40035-8_chunk_000094,13,0.07692308
EK08,bm25,31714-8_chunk_000090,14,0.07142857
EK08,bm25,27378-8_chunk_000436,15,0.06666667
EK08,bm25,47361-0_chunk_000080,16,0.06250000
EK08,bm25,50394-0_chunk_000207,17,0.05882353
EK08,bm25,33524-8_chunk_000049,18,0.05555556
EK08,bm25,45720-8_chunk_000018,19,0.05263158
EK08,bm25,30700-8_chunk_000165,20,0.05000000
SS01,bm25,16653-8_chunk_000319,1,1.00000000
SS01,bm25,55195-0_chunk_000821,2,0.50000000
SS01,bm25,55195-0_chunk_000028,3,0.33333333
SS01,bm25,14477-8_chunk_000206,4,0.25000000
SS01,bm25,55195-0_chunk_000719,5,0.20000000
SS01,bm25,34444-8_chunk_000216,6,0.16666667
SS01,bm25,26160-8_chunk_000188,7,0.14285714
SS01,bm25,51761-0_chunk_000038,8,0.12500000
SS01,bm25,55592-0_chunk_000153,9,0.11111111
SS01,bm25,60426-0_chunk_000101,10,0.10000000
SS01,bm25,45592-8_chunk_000037,11,0.09090909
SS01,bm25,29265-8_chunk_000322,12,0.08333333
SS01,bm25,53571-0_chunk_000074,13,0.07692308
SS01,bm25,60156-0_chunk_000303,14,0.07142857
SS01,bm25,60517-0_chunk_000045,15,0.06666667
SS01,bm25,46481-8_chunk_000025,16,0.06250000
SS01,bm25,43598-8_chunk_000073,17,0.05882353
SS01,bm25,41055-8_chunk_000119,18,0.05555556
SS01,bm25,43952-8_chunk_000163,19,0.05263158
SS01,bm25,48952-0_chunk_000071,20,0.05000000
SS02,bm25,34156-8_chunk_000041,1,1.00000000
SS02,bm25,55364-0_chunk_000006,2,0.50000000
SS02,bm25,24723-8_chunk_000012,3,0.33333333
SS02,bm25,57254-0_chunk_000043,4,0.25000000
SS02,bm25,58459-0_chunk_000005,5,0.20000000
SS02,bm25,3083-0_chunk_000047,6,0.16666667
SS02,bm25,43404-8_chunk_000158,7,0.14285714
SS02,bm25,34230-8_chunk_000160,8,0.12500000
SS02,bm25,28178-8_chunk_000213,9,0.11111111
SS02,bm25,10149-8_chunk_000219,10,0.10000000
SS02,bm25,32856-0_chunk_000219,11,0.09090909
SS02,bm25,63815-0_chunk_000022,12,0.08333333
SS02,bm25,57111-0_chunk_000686,13,0.07692308
SS02,bm25,11856-8_chunk_000051,14,0.07142857
SS02,bm25,48813-0_chunk_000060,15,0.06666667
SS02,bm25,11847-8_chunk_000101,16,0.06250000
SS02,bm25,57046-0_chunk_000132,17,0.05882353
SS02,bm25,3245-0_chunk_000073,18,0.05555556
SS02,bm25,28234-8_chunk_000175,19,0.05263158
SS02,bm25,11841-8_chunk_000019,20,0.05000000
SS03,bm25,58534-8_chunk_000090,1,1.00000000
SS03,bm25,44076-0_chunk_000037,2,0.50000000
SS03,bm25,28234-8_chunk_000007,3,0.33333333
SS03,bm25,53792-8_chunk_000073,4,0.25000000
SS03,bm25,36828-0_chunk_000025,5,0.20000000
SS03,bm25,8444-8_chunk_000029,6,0.16666667
SS03,bm25,15851-8_chunk_000088,7,0.14285714
SS03,bm25,36022-8_chunk_000165,8,0.12500000
SS03,bm25,57666-8_chunk_000141,9,0.11111111
SS03,bm25,9054-8_chunk_000103,10,0.10000000
SS03,bm25,35120-8_chunk_000384,11,0.09090909
SS03,bm25,3143-0_chunk_000070,12,0.08333333
SS03,bm25,53317-8_chunk_000009,13,0.07692308
SS03,bm25,45475-8_chunk_000180,14,0.07142857
SS03,bm25,45762-8_chunk_000174,15,0.06666667
SS03,bm25,49283-8_chunk_000058,16,0.06250000
SS03,bm25,23033-0_chunk_000071,17,0.05882353
SS03,bm25,18607-8_chunk_000245,18,0.05555556
SS03,bm25,18607-8_chunk_000312,19,0.05263158
SS03,bm25,17634-8_chunk_000016,20,0.05000000
SS04,bm25,36506-8_chunk_000184,1,1.00000000
SS04,bm25,36506-8_chunk_000079,2,0.50000000
SS04,bm25,60692-0_chunk_000565,3,0.33333333
SS04,bm25,17041-8_chunk_000072,4,0.25000000
SS04,bm25,36506-8_chunk_000188,5,0.20000000
SS04,bm25,36506-8_chunk_000189,6,0.16666667
SS04,bm25,36506-8_chunk_000190,7,0.14285714
SS04,bm25,36506-8_chunk_000175,8,0.12500000
SS04,bm25,36506-8_chunk_000172,9,0.11111111
SS04,bm25,36506-8_chunk_000181,10,0.10000000
SS04,bm25,36506-8_chunk_000191,11,0.09090909
SS04,bm25,36506-8_chunk_000192,12,0.08333333
SS04,bm25,38830-8_chunk_000132,13,0.07692308
SS04,bm25,16256-8_chunk_000093,14,0.07142857
SS04,bm25,36506-8_chunk_000177,15,0.06666667
SS04,bm25,43631-8_chunk_000073,16,0.06250000
SS04,bm25,36506-8_chunk_000173,17,0.05882353
SS04,bm25,36506-8_chunk_000187,18,0.05555556
SS04,bm25,36506-8_chunk_000185,19,0.05263158
SS04,bm25,36506-8_chunk_000193,20,0.05000000
SS05,bm25,57359-0_chunk_000275,1,1.00000000
SS05,bm25,12088-8_chunk_000016,2,0.50000000
SS05,bm25,41770-8_chunk_000074,3,0.33333333
SS05,bm25,34738-8_chunk_000203,4,0.25000000
SS05,bm25,15693-8_chunk_000152,5,0.20000000
SS05,bm25,56278-0_chunk_000002,6,0.16666667
SS05,bm25,11807-8_chunk_000143,7,0.14285714
SS05,bm25,43952-8_chunk_000209,8,0.12500000
SS05,bm25,43807-8_chunk_000054,9,0.11111111
SS05,bm25,51090-0_chunk_000573,10,0.10000000
SS05,bm25,33602-8_chunk_000006,11,0.09090909
SS05,bm25,40615-8_chunk_000034,12,0.08333333
SS05,bm25,20645-8_chunk_000091,13,0.07692308
SS05,bm25,59553-8_chunk_001057,14,0.07142857
SS05,bm25,63098-0_chunk_000174,15,0.06666667
SS05,bm25,42719-8_chunk_000271,16,0.06250000
SS05,bm25,44384-8_chunk_000056,17,0.05882353
SS05,bm25,3649-0_chunk_000092,18,0.05555556
SS05,bm25,63729-0_chunk_000073,19,0.05263158
SS05,bm25,53792-8_chunk_000066,20,0.05000000
SS06,bm25,53534-0_chunk_000193,1,1.00000000
SS06,bm25,37615-8_chunk_000040,2,0.50000000
SS06,bm25,29896-8_chunk_000113,3,0.33333333
SS06,bm25,16834-8_chunk_000080,4,0.25000000
SS06,bm25,27461-8_chunk_000105,5,0.20000000
SS06,bm25,13201-8_chunk_000063,6,0.16666667
SS06,bm25,60834-0_chunk_000002,7,0.14285714
SS06,bm25,46975-0_chunk_000126,8,0.12500000
SS06,bm25,31313-8_chunk_000012,9,0.11111111
SS06,bm25,8133-8_chunk_000228,10,0.10000000
SS06,bm25,16131-8_chunk_000087,11,0.09090909
SS06,bm25,13983-8_chunk_000138,12,0.08333333
SS06,bm25,58292-0_chunk_000089,13,0.07692308
SS06,bm25,62743-0_chunk_000034,14,0.07142857
SS06,bm25,3292-0_chunk_000430,15,0.06666667
SS06,bm25,13983-8_chunk_000349,16,0.06250000
SS06,bm25,12264-8_chunk_000065,17,0.05882353
SS06,bm25,19104-0_chunk_000262,18,0.05555556
SS06,bm25,54871-0_chunk_000016,19,0.05263158
SS06,bm25,48051-0_chunk_000227,20,0.05000000
SS07,bm25,41584-0_chunk_000125,1,1.00000000
SS07,bm25,61630-0_chunk_000120,2,0.50000000
SS07,bm25,4309-0_chunk_000144,3,0.33333333
SS07,bm25,33011-0_chunk_000049,4,0.25000000
SS07,bm25,41296-8_chunk_000215,5,0.20000000
SS07,bm25,26935-8_chunk_000026,6,0.16666667
SS07,bm25,41934-8_chunk_000188,7,0.14285714
SS07,bm25,58650-0_chunk_000039,8,0.12500000
SS07,bm25,19549-8_chunk_000170,9,0.11111111
SS07,bm25,22131-8_chunk_000018,10,0.10000000
SS07,bm25,30975-8_chunk_000181,11,0.09090909
SS07,bm25,34847-8_chunk_000297,12,0.08333333
SS07,bm25,51820-8_chunk_000118,13,0.07692308
SS07,bm25,42155-0_chunk_000052,14,0.07142857
SS07,bm25,21093-8_chunk_000147,15,0.06666667
SS07,bm25,18113-8_chunk_000276,16,0.06250000
SS07,bm25,49336-0_chunk_000067,17,0.05882353
SS07,bm25,61786-0_chunk_000120,18,0.05555556
SS07,bm25,34775-8_chunk_000076,19,0.05263158
SS07,bm25,44027-8_chunk_000006,20,0.05000000
SS08,bm25,54460-0_chunk_000446,1,1.00000000
SS08,bm25,3283-8_chunk_000018,2,0.50000000
SS08,bm25,16653-8_chunk_000102,3,0.33333333
SS08,bm25,55330-0_chunk_000253,4,0.25000000
SS08,bm25,17695-0_chunk_000037,5,0.20000000
SS08,bm25,53261-8_chunk_000037,6,0.16666667
SS08,bm25,27250-8_chunk_000104,7,0.14285714
SS08,bm25,16470-8_chunk_000113,8,0.12500000
SS08,bm25,21822-8_chunk_000023,9,0.11111111
SS08,bm25,65606-0_chunk_000056,10,0.10000000
SS08,bm25,57241-0_chunk_000481,11,0.09090909
SS08,bm25,47157-8_chunk_000262,12,0.08333333
SS08,bm25,45368-0_chunk_000814,13,0.07692308
SS08,bm25,7297-8_chunk_000322,14,0.07142857
SS08,bm25,15210-8_chunk_000019,15,0.06666667
SS08,bm25,16784-0_chunk_000225,16,0.06250000
SS08,bm25,45915-8_chunk_000015,17,0.05882353
SS08,bm25,28357-0_chunk_000330,18,0.05555556
SS08,bm25,46333-0_chunk_000097,19,0.05263158
SS08,bm25,42410-0_chunk_000340,20,0.05000000
EM01,bm25,54291-8_chunk_000079,1,1.00000000
EM01,bm25,38982-8_chunk_000002,2,0.50000000
EM01,bm25,44314-8_chunk_000103,3,0.33333333
EM01,bm25,46337-8_chunk_000271,4,0.25000000
EM01,bm25,65790-0_chunk_000120,5,0.20000000
EM01,bm25,42740-8_chunk_000180,6,0.16666667
EM01,bm25,20745-8_chunk_000063,7,0.14285714
EM01,bm25,41194-8_chunk_000046,8,0.12500000
EM01,bm25,40615-8_chunk_000165,9,0.11111111
EM01,bm25,40350-8_chunk_000047,10,0.10000000
EM01,bm25,30623-8_chunk_000274,11,0.09090909
EM01,bm25,54291-8_chunk_000077,12,0.08333333
EM01,bm25,61359-0_chunk_000245,13,0.07692308
EM01,bm25,54291-8_chunk_000040,14,0.07142857
EM01,bm25,2014-0_chunk_000062,15,0.06666667
EM01,bm25,20054-8_chunk_000204,16,0.06250000
EM01,bm25,18607-8_chunk_000334,17,0.05882353
EM01,bm25,39907-8_chunk_000056,18,0.05555556
EM01,bm25,40615-8_chunk_000164,19,0.05263158
EM01,bm25,57070-0_chunk_000532,20,0.05000000
EM02,bm25,45366-8_chunk_000182,1,1.00000000
EM02,bm25,15210-8_chunk_000071,2,0.50000000
EM02,bm25,53192-0_chunk_000016,3,0.33333333
EM02,bm25,15627-8_chunk_000034,4,0.25000000
EM02,bm25,14262-0_chunk_000348,5,0.20000000
EM02,bm25,43293-8_chunk_000024,6,0.16666667
EM02,bm25,43909-8_chunk_000020,7,0.14285714
EM02,bm25,48124-8_chunk_000043,8,0.12500000
EM02,bm25,40783-8_chunk_000088,9,0.11111111
EM02,bm25,34298-8_chunk_000131,10,0.10000000
EM02,bm25,15627-8_chunk_000030,11,0.09090909
EM02,bm25,8740-8_chunk_000044,12,0.08333333
EM02,bm25,10456-8_chunk_000178,13,0.07692308
EM02,bm25,41716-8_chunk_000033,14,0.07142857
EM02,bm25,58340-0_chunk_000205,15,0.06666667
EM02,bm25,52836-0_chunk_000155,16,0.06250000
EM02,bm25,47597-0_chunk_000121,17,0.05882353
EM02,bm25,65310-0_chunk_000230,18,0.05555556
EM02,bm25,56280-0_chunk_000016,19,0.05263158
EM02,bm25,44588-0_chunk_000216,20,0.05000000
EM03,bm25,29861-8_chunk_000114,1,1.00000000
EM03,bm25,29668-8_chunk_000147,2,0.50000000
EM03,bm25,43818-0_chunk_000206,3,0.33333333
EM03,bm25,12185-8_chunk_000138,4,0.25000000
EM03,bm25,9107-0_chunk_000204,5,0.20000000
EM03,bm25,54990-0_chunk_000142,6,0.16666667
EM03,bm25,23296-8_chunk_000002,7,0.14285714
EM03,bm25,40853-8_chunk_000350,8,0.12500000
EM03,bm25,25470-8_chunk_000065,9,0.11111111
EM03,bm25,41259-0_chunk_000093,10,0.10000000
EM03,bm25,46487-0_chunk_000164,11,0.09090909
EM03,bm25,31200-8_chunk_000090,12,0.08333333
EM03,bm25,24335-8_chunk_000011,13,0.07692308
EM03,bm25,40930-8_chunk_000255,14,0.07142857
EM03,bm25,38064-8_chunk_000112,15,0.06666667
EM03,bm25,20054-8_chunk_000116,16,0.06250000
EM03,bm25,28331-8_chunk_000069,17,0.05882353
EM03,bm25,363-0_chunk_000025,18,0.05555556
EM03,bm25,43280-0_chunk_000057,19,0.05263158
EM03,bm25,57068-0_chunk_000036,20,0.05000000
EM04,bm25,45368-0_chunk_000347,1,1.00000000
EM04,bm25,7774-0_chunk_000023,2,0.50000000
EM04,bm25,24532-8_chunk_000062,3,0.33333333
EM04,bm25,29265-8_chunk_000416,4,0.25000000
EM04,bm25,65654-0_chunk_000005,5,0.20000000
EM04,bm25,55195-0_chunk_000741,6,0.16666667
EM04,bm25,33458-8_chunk_000282,7,0.14285714
EM04,bm25,33524-8_chunk_000143,8,0.12500000
EM04,bm25,47361-0_chunk_000088,9,0.11111111
EM04,bm25,26152-8_chunk_000221,10,0.10000000
EM04,bm25,10213-8_chunk_000183,11,0.09090909
EM04,bm25,39886-0_chunk_000082,12,0.08333333
EM04,bm25,52782-8_chunk_000086,13,0.07692308
EM04,bm25,34680-0_chunk_000053,14,0.07142857
EM04,bm25,65215-0_chunk_000001,15,0.06666667
EM04,bm25,45366-8_chunk_000004,16,0.06250000
EM04,bm25,34680-0_chunk_000094,17,0.05882353
EM04,bm25,59444-0_chunk_000023,18,0.05555556
EM04,bm25,9087-8_chunk_000396,19,0.05263158
EM04,bm25,54176-0_chunk_000093,20,0.05000000
EM05,bm25,55330-0_chunk_000516,1,1.00000000
EM05,bm25,61561-0_chunk_000248,2,0.50000000
EM05,bm25,55195-0_chunk_000721,3,0.33333333
EM05,bm25,14696-8_chunk_000300,4,0.25000000
EM05,bm25,52606-0_chunk_000063,5,0.20000000
EM05,bm25,39434-8_chunk_000016,6,0.16666667
EM05,bm25,61366-0_chunk_000022,7,0.14285714
EM05,bm25,20423-8_chunk_000068,8,0.12500000
EM05,bm25,2665-0_chunk_000160,9,0.11111111
EM05,bm25,61184-0_chunk_000220,10,0.10000000
EM05,bm25,55405-8_chunk_000095,11,0.09090909
EM05,bm25,56435-0_chunk_000056,12,0.08333333
EM05,bm25,14729-8_chunk_000001,13,0.07692308
EM05,bm25,6563-8_chunk_000043,14,0.07142857
EM05,bm25,44186-0_chunk_000050,15,0.06666667
EM05,bm25,39293-0_chunk_000164,16,0.06250000
EM05,bm25,36550-8_chunk_000142,17,0.05882353
EM05,bm25,53121-0_chunk_000205,18,0.05555556
EM05,bm25,46859-8_chunk_000077,19,0.05263158
EM05,bm25,967-0_chunk_000388,20,0.05000000
EM06,bm25,59553-8_chunk_000595,1,1.00000000
EM06,bm25,18396-0_chunk_000180,2,0.50000000
EM06,bm25,36054-8_chunk_000183,3,0.33333333
EM06,bm25,45173-0_chunk_000005,4,0.25000000
EM06,bm25,9150-8_chunk_000075,5,0.20000000
EM06,bm25,26131-8_chunk_000037,6,0.16666667
EM06,bm25,3971-0_chunk_000175,7,0.14285714
EM06,bm25,16005-0_chunk_000132,8,0.12500000
EM06,bm25,7814-0_chunk_000280,9,0.11111111
EM06,bm25,20423-8_chunk_000085,10,0.10000000
EM06,bm25,39306-8_chunk_000580,11,0.09090909
EM06,bm25,8124-8_chunk_000148,12,0.08333333
EM06,bm25,40340-8_chunk_000064,13,0.07692308
EM06,bm25,55158-0_chunk_000032,14,0.07142857
EM06,bm25,36085-8_chunk_000051,15,0.06666667
EM06,bm25,55244-8_chunk_000068,16,0.06250000
EM06,bm25,35120-8_chunk_000610,17,0.05882353
EM06,bm25,16583-8_chunk_000098,18,0.05555556
EM06,bm25,31602-8_chunk_000065,19,0.05263158
EM06,bm25,41338-8_chunk_000123,20,0.05000000
EM07,bm25,17801-8_chunk_000054,1,1.00000000
EM07,bm25,42287-8_chunk_000100,2,0.50000000
EM07,bm25,56313-0_chunk_000188,3,0.33333333
EM07,bm25,29916-8_chunk_000034,4,0.25000000
EM07,bm25,28700-8_chunk_000212,5,0.20000000
EM07,bm25,20739-8_chunk_000127,6,0.16666667
EM07,bm25,59553-8_chunk_000868,7,0.14285714
EM07,bm25,52622-0_chunk_000244,8,0.12500000
EM07,bm25,20861-8_chunk_000049,9,0.11111111
EM07,bm25,44384-8_chunk_000078,10,0.10000000
EM07,bm25,41256-8_chunk_000110,11,0.09090909
EM07,bm25,53023-0_chunk_000130,12,0.08333333
EM07,bm25,56313-0_chunk_000195,13,0.07692308
EM07,bm25,22757-8_chunk_000371,14,0.07142857
EM07,bm25,32107-8_chunk_000012,15,0.06666667
EM07,bm25,42115-8_chunk_000021,16,0.06250000
EM07,bm25,25977-8_chunk_000469,17,0.05882353
EM07,bm25,16515-8_chunk_000012,18,0.05555556
EM07,bm25,33868-8_chunk_000023,19,0.05263158
EM07,bm25,7152-8_chunk_000300,20,0.05000000
EM08,bm25,22757-8_chunk_000205,1,1.00000000
EM08,bm25,43904-0_chunk_000095,2,0.50000000
EM08,bm25,59553-8_chunk_000874,3,0.33333333
EM08,bm25,26294-8_chunk_000087,4,0.25000000
EM08,bm25,53121-0_chunk_000282,5,0.20000000
EM08,bm25,53121-0_chunk_000284,6,0.16666667
EM08,bm25,12088-8_chunk_000346,7,0.14285714
EM08,bm25,52485-8_chunk_000281,8,0.12500000
EM08,bm25,29104-8_chunk_000109,9,0.11111111
EM08,bm25,39822-0_chunk_000202,10,0.10000000
EM08,bm25,15106-8_chunk_000015,11,0.09090909
EM08,bm25,25551-8_chunk_000044,12,0.08333333
EM08,bm25,15365-8_chunk_000086,13,0.07692308
EM08,bm25,44297-8_chunk_000029,14,0.07142857
EM08,bm25,20788-8_chunk_000102,15,0.06666667
EM08,bm25,19549-8_chunk_000260,16,0.06250000
EM08,bm25,13695-0_chunk_000071,17,0.05882353
EM08,bm25,22372-8_chunk_000054,18,0.05555556
EM08,bm25,14943-8_chunk_000121,19,0.05263158
EM08,bm25,31858-8_chunk_000120,20,0.05000000
AT01,bm25,26950-8_chunk_000130,1,1.00000000
AT01,bm25,41259-0_chunk_000005,2,0.50000000
AT01,bm25,13295-8_chunk_000111,3,0.33333333
AT01,bm25,26410-8_chunk_000070,4,0.25000000
AT01,bm25,47204-8_chunk_000034,5,0.20000000
AT01,bm25,50604-8_chunk_000000,6,0.16666667
AT01,bm25,47204-8_chunk_000015,7,0.14285714
AT01,bm25,18989-8_chunk_000133,8,0.12500000
AT01,bm25,8771-8_chunk_000083,9,0.11111111
AT01,bm25,9439-0_chunk_000209,10,0.10000000
AT01,bm25,40492-8_chunk_000033,11,0.09090909
AT01,bm25,63088-0_chunk_000288,12,0.08333333
AT01,bm25,33950-8_chunk_000033,13,0.07692308
AT01,bm25,44913-8_chunk_000142,14,0.07142857
AT01,bm25,16677-8_chunk_000196,15,0.06666667
AT01,bm25,24337-8_chunk_000027,16,0.06250000
AT01,bm25,63568-0_chunk_000115,17,0.05882353
AT01,bm25,65900-0_chunk_000195,18,0.05555556
