query_id,method,candidate_id,rank,score
SS04,dense_ann,57359-0_chunk_000351,14,0.07142857
SS04,dense_ann,38806-8_chunk_000038,15,0.06666667
SS04,dense_ann,21962-8_chunk_000236,16,0.06250000
SS04,dense_ann,54098-0_chunk_000023,17,0.05882353
SS04,dense_ann,56190-0_chunk_001084,18,0.05555556
SS04,dense_ann,56190-0_chunk_001080,19,0.05263158
SS04,dense_ann,30110-8_chunk_000227,20,0.05000000
SS05,dense_ann,38194-8_chunk_000737,1,1.00000000
SS05,dense_ann,31217-8_chunk_000286,2,0.50000000
SS05,dense_ann,13722-8_chunk_000021,3,0.33333333
SS05,dense_ann,61640-0_chunk_000201,4,0.25000000
SS05,dense_ann,36557-8_chunk_000056,5,0.20000000
SS05,dense_ann,55624-8_chunk_000123,6,0.16666667
SS05,dense_ann,9054-8_chunk_000024,7,0.14285714
SS05,dense_ann,59674-8_chunk_000030,8,0.12500000
SS05,dense_ann,9054-8_chunk_000075,9,0.11111111
SS05,dense_ann,30646-8_chunk_000349,10,0.10000000
SS05,dense_ann,29861-8_chunk_000106,11,0.09090909
SS05,dense_ann,9054-8_chunk_000074,12,0.08333333
SS05,dense_ann,29600-8_chunk_000092,13,0.07692308
SS05,dense_ann,31217-8_chunk_000164,14,0.07142857
SS05,dense_ann,16256-8_chunk_000185,15,0.06666667
SS05,dense_ann,36557-8_chunk_000004,16,0.06250000
SS05,dense_ann,9054-8_chunk_000003,17,0.05882353
SS05,dense_ann,20555-8_chunk_000118,18,0.05555556
SS05,dense_ann,40796-0_chunk_000244,19,0.05263158
SS05,dense_ann,19993-8_chunk_000001,20,0.05000000
SS06,dense_ann,30326-8_chunk_000111,1,1.00000000
SS06,dense_ann,14943-8_chunk_000121,2,0.50000000
SS06,dense_ann,30646-8_chunk_000262,3,0.33333333
SS06,dense_ann,17377-8_chunk_000159,4,0.25000000
SS06,dense_ann,63288-8_chunk_000073,5,0.20000000
SS06,dense_ann,31217-8_chunk_000368,6,0.16666667
SS06,dense_ann,46333-0_chunk_000258,7,0.14285714
SS06,dense_ann,41014-8_chunk_000058,8,0.12500000
SS06,dense_ann,31313-8_chunk_000015,9,0.11111111
SS06,dense_ann,46333-0_chunk_000259,10,0.10000000
SS06,dense_ann,20953-8_chunk_000033,11,0.09090909
SS06,dense_ann,22135-8_chunk_000077,12,0.08333333
SS06,dense_ann,11397-8_chunk_000302,13,0.07692308
SS06,dense_ann,46333-0_chunk_000219,14,0.07142857
SS06,dense_ann,4593-0_chunk_000095,15,0.06666667
SS06,dense_ann,59815-0_chunk_000071,16,0.06250000
SS06,dense_ann,22135-8_chunk_000075,17,0.05882353
SS06,dense_ann,17041-8_chunk_000007,18,0.05555556
SS06,dense_ann,58411-0_chunk_000115,19,0.05263158
SS06,dense_ann,45368-0_chunk_000949,20,0.05000000
SS07,dense_ann,20861-8_chunk_000064,1,1.00000000
SS07,dense_ann,23609-8_chunk_000116,2,0.50000000
SS07,dense_ann,20861-8_chunk_000056,3,0.33333333
SS07,dense_ann,20861-8_chunk_000065,4,0.25000000
SS07,dense_ann,23609-8_chunk_000161,5,0.20000000
SS07,dense_ann,23609-8_chunk_000115,6,0.16666667
SS07,dense_ann,20645-8_chunk_000151,7,0.14285714
SS07,dense_ann,35338-8_chunk_000375,8,0.12500000
SS07,dense_ann,35338-8_chunk_000297,9,0.11111111
SS07,dense_ann,38806-8_chunk_000340,10,0.10000000
SS07,dense_ann,44883-0_chunk_000036,11,0.09090909
SS07,dense_ann,66129-0_chunk_000232,12,0.08333333
SS07,dense_ann,35338-8_chunk_000215,13,0.07692308
SS07,dense_ann,13457-8_chunk_000270,14,0.07142857
SS07,dense_ann,52993-0_chunk_000078,15,0.06666667
SS07,dense_ann,18980-8_chunk_000013,16,0.06250000
SS07,dense_ann,35338-8_chunk_000276,17,0.05882353
SS07,dense_ann,53792-8_chunk_000096,18,0.05555556
SS07,dense_ann,20861-8_chunk_000042,19,0.05263158
SS07,dense_ann,20861-8_chunk_000074,20,0.05000000
SS08,dense_ann,38806-8_chunk_000042,1,1.00000000
SS08,dense_ann,38806-8_chunk_000415,2,0.50000000
SS08,dense_ann,38806-8_chunk_000170,3,0.33333333
SS08,dense_ann,40387-8_chunk_000089,4,0.25000000
SS08,dense_ann,23033-0_chunk_000083,5,0.20000000
SS08,dense_ann,38537-0_chunk_000179,6,0.16666667
SS08,dense_ann,58678-0_chunk_000068,7,0.14285714
SS08,dense_ann,38806-8_chunk_000153,8,0.12500000
SS08,dense_ann,38806-8_chunk_000015,9,0.11111111
SS08,dense_ann,11397-8_chunk_000328,10,0.10000000
SS08,dense_ann,42492-8_chunk_000058,11,0.09090909
SS08,dense_ann,58700-0_chunk_000102,12,0.08333333
SS08,dense_ann,58700-0_chunk_000118,13,0.07692308
SS08,dense_ann,31313-8_chunk_000015,14,0.07142857
SS08,dense_ann,58700-0_chunk_000110,15,0.06666667
SS08,dense_ann,11397-8_chunk_000329,16,0.06250000
SS08,dense_ann,34974-8_chunk_000049,17,0.05882353
SS08,dense_ann,38806-8_chunk_000080,18,0.05555556
SS08,dense_ann,48890-8_chunk_000163,19,0.05263158
SS08,dense_ann,4602-8_chunk_000247,20,0.05000000
EM01,dense_ann,45895-8_chunk_000329,1,1.00000000
EM01,dense_ann,45895-8_chunk_000346,2,0.50000000
EM01,dense_ann,20745-8_chunk_000268,3,0.33333333
EM01,dense_ann,60071-0_chunk_000005,4,0.25000000
EM01,dense_ann,53707-0_chunk_000218,5,0.20000000
EM01,dense_ann,65620-0_chunk_000114,6,0.16666667
EM01,dense_ann,20745-8_chunk_000210,7,0.14285714
EM01,dense_ann,20745-8_chunk_000277,8,0.12500000
EM01,dense_ann,36937-8_chunk_000116,9,0.11111111
EM01,dense_ann,34156-8_chunk_000368,10,0.10000000
EM01,dense_ann,4309-0_chunk_000228,11,0.09090909
EM01,dense_ann,14696-8_chunk_000172,12,0.08333333
EM01,dense_ann,30110-8_chunk_000273,13,0.07692308
EM01,dense_ann,40387-8_chunk_000298,14,0.07142857
EM01,dense_ann,41256-8_chunk_000078,15,0.06666667
EM01,dense_ann,20861-8_chunk_000070,16,0.06250000
EM01,dense_ann,54097-0_chunk_000109,17,0.05882353
EM01,dense_ann,1709-0_chunk_000345,18,0.05555556
EM01,dense_ann,47676-8_chunk_000075,19,0.05263158
EM01,dense_ann,58711-0_chunk_000068,20,0.05000000
EM02,dense_ann,10456-8_chunk_000179,1,1.00000000
EM02,dense_ann,7821-0_chunk_000067,2,0.50000000
EM02,dense_ann,63479-0_chunk_000025,3,0.33333333
EM02,dense_ann,58711-0_chunk_000229,4,0.25000000
EM02,dense_ann,51932-8_chunk_000085,5,0.20000000
EM02,dense_ann,16505-8_chunk_000216,6,0.16666667
EM02,dense_ann,14960-0_chunk_000093,7,0.14285714
EM02,dense_ann,10592-8_chunk_000055,8,0.12500000
EM02,dense_ann,63479-0_chunk_000001,9,0.11111111
EM02,dense_ann,53571-0_chunk_000683,10,0.10000000
EM02,dense_ann,5260-0_chunk_000151,11,0.09090909
EM02,dense_ann,22358-8_chunk_000046,12,0.08333333
EM02,dense_ann,16505-8_chunk_000086,13,0.07692308
EM02,dense_ann,16505-8_chunk_000266,14,0.07142857
EM02,dense_ann,65900-0_chunk_000074,15,0.06666667
EM02,dense_ann,34361-8_chunk_000252,16,0.06250000
EM02,dense_ann,16505-8_chunk_000196,17,0.05882353
EM02,dense_ann,52310-0_chunk_000181,18,0.05555556
EM02,dense_ann,10592-8_chunk_000007,19,0.05263158
EM02,dense_ann,4593-0_chunk_000000,20,0.05000000
EM03,dense_ann,20131-8_chunk_000045,1,1.00000000
EM03,dense_ann,20131-8_chunk_000166,2,0.50000000
EM03,dense_ann,40146-8_chunk_000160,3,0.33333333
EM03,dense_ann,7368-0_chunk_000100,4,0.25000000
EM03,dense_ann,7368-0_chunk_000101,5,0.20000000
EM03,dense_ann,20131-8_chunk_000041,6,0.16666667
EM03,dense_ann,7368-0_chunk_000163,7,0.14285714
EM03,dense_ann,42740-8_chunk_000018,8,0.12500000
EM03,dense_ann,20131-8_chunk_000079,9,0.11111111
EM03,dense_ann,18705-8_chunk_000076,10,0.10000000
EM03,dense_ann,50010-0_chunk_000051,11,0.09090909
EM03,dense_ann,20131-8_chunk_000086,12,0.08333333
EM03,dense_ann,20131-8_chunk_000163,13,0.07692308
EM03,dense_ann,6991-8_chunk_000022,14,0.07142857
EM03,dense_ann,20131-8_chunk_000003,15,0.06666667
EM03,dense_ann,64269-0_chunk_000288,16,0.06250000
EM03,dense_ann,20131-8_chunk_000095,17,0.05882353
EM03,dense_ann,40510-8_chunk_000156,18,0.05555556
EM03,dense_ann,20131-8_chunk_000159,19,0.05263158
EM03,dense_ann,20131-8_chunk_000078,20,0.05000000
EM04,dense_ann,34440-8_chunk_000126,1,1.00000000
EM04,dense_ann,12330-0_chunk_000021,2,0.50000000
EM04,dense_ann,19655-8_chunk_000086,3,0.33333333
EM04,dense_ann,65654-0_chunk_000003,4,0.25000000
EM04,dense_ann,13334-8_chunk_000064,5,0.20000000
EM04,dense_ann,48941-8_chunk_000225,6,0.16666667
EM04,dense_ann,35096-8_chunk_000202,7,0.14285714
EM04,dense_ann,65654-0_chunk_000006,8,0.12500000
EM04,dense_ann,32440-8_chunk_000104,9,0.11111111
EM04,dense_ann,61388-0_chunk_000007,10,0.10000000
EM04,dense_ann,55952-0_chunk_000078,11,0.09090909
EM04,dense_ann,21070-8_chunk_000060,12,0.08333333
EM04,dense_ann,48941-8_chunk_000067,13,0.07692308
EM04,dense_ann,24244-8_chunk_000202,14,0.07142857
EM04,dense_ann,21060-8_chunk_000082,15,0.06666667
EM04,dense_ann,60332-8_chunk_000027,16,0.06250000
EM04,dense_ann,65654-0_chunk_000004,17,0.05882353
EM04,dense_ann,42410-0_chunk_000292,18,0.05555556
EM04,dense_ann,55195-0_chunk_000857,19,0.05263158
EM04,dense_ann,35096-8_chunk_000203,20,0.05000000
EM05,dense_ann,23609-8_chunk_000116,1,1.00000000
EM05,dense_ann,12020-8_chunk_000102,2,0.50000000
EM05,dense_ann,53121-0_chunk_000125,3,0.33333333
EM05,dense_ann,23609-8_chunk_000162,4,0.25000000
EM05,dense_ann,10592-8_chunk_000095,5,0.20000000
EM05,dense_ann,20861-8_chunk_000074,6,0.16666667
EM05,dense_ann,60071-0_chunk_000076,7,0.14285714
EM05,dense_ann,53121-0_chunk_000141,8,0.12500000
EM05,dense_ann,60071-0_chunk_000029,9,0.11111111
EM05,dense_ann,18980-8_chunk_000011,10,0.10000000
EM05,dense_ann,9105-8_chunk_000024,11,0.09090909
EM05,dense_ann,20861-8_chunk_000028,12,0.08333333
EM05,dense_ann,20861-8_chunk_000034,13,0.07692308
EM05,dense_ann,57596-0_chunk_000036,14,0.07142857
EM05,dense_ann,9105-8_chunk_000030,15,0.06666667
EM05,dense_ann,12020-8_chunk_000030,16,0.06250000
EM05,dense_ann,20861-8_chunk_000058,17,0.05882353
EM05,dense_ann,9105-8_chunk_000056,18,0.05555556
EM05,dense_ann,53121-0_chunk_000126,19,0.05263158
EM05,dense_ann,23609-8_chunk_000036,20,0.05000000
EM06,dense_ann,30061-8_chunk_000035,1,1.00000000
EM06,dense_ann,1438-0_chunk_000129,2,0.50000000
EM06,dense_ann,10763-8_chunk_000075,3,0.33333333
EM06,dense_ann,7421-0_chunk_000027,4,0.25000000
EM06,dense_ann,33097-8_chunk_000146,5,0.20000000
EM06,dense_ann,7152-8_chunk_000041,6,0.16666667
EM06,dense_ann,7671-0_chunk_000590,7,0.14285714
EM06,dense_ann,66129-0_chunk_000243,8,0.12500000
EM06,dense_ann,30326-8_chunk_000109,9,0.11111111
EM06,dense_ann,53792-8_chunk_000351,10,0.10000000
EM06,dense_ann,18396-0_chunk_000098,11,0.09090909
EM06,dense_ann,8071-8_chunk_000462,12,0.08333333
EM06,dense_ann,23090-0_chunk_000072,13,0.07692308
EM06,dense_ann,10763-8_chunk_000091,14,0.07142857
EM06,dense_ann,45122-8_chunk_000020,15,0.06666667
EM06,dense_ann,63729-0_chunk_000080,16,0.06250000
EM06,dense_ann,7421-0_chunk_000038,17,0.05882353
EM06,dense_ann,10763-8_chunk_000043,18,0.05555556
EM06,dense_ann,35346-8_chunk_000116,19,0.05263158
EM06,dense_ann,36757-8_chunk_000020,20,0.05000000
EM07,dense_ann,20861-8_chunk_000008,1,1.00000000
EM07,dense_ann,20861-8_chunk_000010,2,0.50000000
EM07,dense_ann,20861-8_chunk_000074,3,0.33333333
EM07,dense_ann,20861-8_chunk_000018,4,0.25000000
EM07,dense_ann,20861-8_chunk_000060,5,0.20000000
EM07,dense_ann,20861-8_chunk_000019,6,0.16666667
EM07,dense_ann,53121-0_chunk_000108,7,0.14285714
EM07,dense_ann,9105-8_chunk_000030,8,0.12500000
EM07,dense_ann,20861-8_chunk_000014,9,0.11111111
EM07,dense_ann,20861-8_chunk_000092,10,0.10000000
EM07,dense_ann,20861-8_chunk_000006,11,0.09090909
EM07,dense_ann,43741-8_chunk_000195,12,0.08333333
EM07,dense_ann,20861-8_chunk_000064,13,0.07692308
EM07,dense_ann,20861-8_chunk_000013,14,0.07142857
EM07,dense_ann,20861-8_chunk_000034,15,0.06666667
EM07,dense_ann,20861-8_chunk_000065,16,0.06250000
EM07,dense_ann,20861-8_chunk_000026,17,0.05882353
EM07,dense_ann,20861-8_chunk_000055,18,0.05555556
EM07,dense_ann,20861-8_chunk_000083,19,0.05263158
EM07,dense_ann,20861-8_chunk_000017,20,0.05000000
EM08,dense_ann,4309-0_chunk_000228,1,1.00000000
EM08,dense_ann,40619-8_chunk_000394,2,0.50000000
EM08,dense_ann,49954-0_chunk_000324,3,0.33333333
EM08,dense_ann,60071-0_chunk_000047,4,0.25000000
EM08,dense_ann,50606-0_chunk_000073,5,0.20000000
